nama_gunung,lat,lon
Agung,-8.338297214490016,115.50766993606257
Ambang,0.750856830231302,124.42084401662488
Anak_Krakatau,-6.10203114620288,105.42354188265047
Anak_Ranakah,-8.631327660169804,120.53167782555782
Arjuno_Welirang,-7.745678621556368,112.58275537096941
Awu,3.683317243711068,125.45022350069743
Banda_Api,-4.521445403794581,129.8805348189181
Batur,-8.238045228782278,115.37525826318337
Batutara,-7.7904147227055205,123.59026170492797
Bromo,-7.942409668778543,112.95151379510047
Bur_Ni_Telong,4.765248171904619,96.82423916235953
Ciremai,-6.891290954830291,108.40954188706377
Colo,-0.16928751529232383,121.60318829645558
Dempo,-4.014346425909111,103.11837503207138
Dieng,-7.209294565408602,109.90020626953171
Dukono,1.700825243187696,127.8774713983884
Ebulobo,-8.814404315073363,121.19283787466979
Egon,-8.676063761318956,122.45470135427249
Galunggung,-7.231033795284294,108.06503797560393
Gamalama,0.8107744596820741,127.33309233621196
Gamkonora,1.379767360643379,127.53099119330348
Gede,-6.788613517855429,106.98337654199561
Guntur,-7.147220979275943,107.84710668767653
Ibu,1.494302559368618,127.63465677709088
Ijen,-8.055777057634426,114.25469977777266
Ile_Werung,-8.528650223194942,123.57220556771718
Ili_Boleng,-8.340543002700315,123.2567172399344
Ili_Lewotolok,-8.2712828942947,123.51103029686864
Inielika,-8.734993243957197,120.97275063006052
Inierie,-8.87315413465478,120.95774876481572
Iya,-8.896330668985064,121.63983956004768
Kaba,-3.513894981126126,102.62789488694212
Karangetang,2.7777256057901782,125.39991784478674
Kelimutu,-8.765176637503613,121.81572969267827
Kelud,-7.9355824726192346,112.3060742634606
Kerinci,-1.695435351482979,101.26991167193864
Kie_Besi,0.322899428876762,127.39552524845827
Lamongan,-7.9704371056430725,113.34057414465263
Lereboleng,-8.3554550364167,122.82687337648319
Lewotobi_Laki_Laki,-8.536555397695194,122.76803372537337
Lewotobi_Perempuan,-8.548952148616044,122.78213727533405
Lokon,1.3585671199381584,124.79714828914254
Mahawu,1.3530873967050292,124.86227614724122
Marapi,-0.39314768409490863,100.46061943247537
Merapi,-7.541222062890765,110.44710061450365
Papandayan,-7.318439872429123,107.73068502685464
Peut_Sague,4.904397209414733,96.2918975249903
Raung,-8.117850643767085,114.05563311081178
Rinjani,-8.408635301236576,116.43580928761487
Rokatenda,-8.33254799667165,121.70757253247028
Ruang,2.3043134510591905,125.36856664137098
Salak,-6.711268571892739,106.73849579554464
Sangeangapi,-8.196812557241191,119.07281380414771
Semeru,-8.111472605249837,112.92941523911114
Seulawah_Agam,5.4505729021594025,95.66074120636793
Sinabung,3.168582585910582,98.3986265293074
Sirung,-8.501521101614534,124.12323216299609
Slamet,-7.240286442710725,109.21865446347022
Soputan,1.1136863734871767,124.73911712178842
Sorikmarapi,0.6831238578086901,99.54128357070744
Sumbing,-7.379704974806075,110.07879134801466
Sundoro,-7.298317610064847,109.99803280397232
Talang,-0.9840594779887298,100.6797185302721
Tambora,-8.234182473060564,117.9904337183121
Tandikat,-0.4306074314426926,100.32739927584043
Tangkoko,1.5059806580621717,125.21800899975254
Tangkuban_Parahu,-6.767682771735445,107.61354471380547
Wurlali,-7.122517308962656,128.68281105060154
